ChannelPartnerID,Region
54682,South
54683,West
54684,East
54685,South
54686,West
54687,East
54688,South
54689,South
54690,West
54691,North
54692,East
54693,South
54694,West
54695,North
54696,West
54697,East
54698,West
54699,East
54700,East
54701,South
54702,South
54703,East
54704,North
54705,South
54706,East
54707,South
54708,South
54709,North
54710,West
54711,East
54712,East
54713,West
54714,West
54715,South
54716,West
54717,South
54718,West
54719,West
54720,South
54721,West
54722,West
54723,South
54724,East
54725,East
54726,East
54727,East
54728,West
54729,South
54730,North
54731,West
54732,South
54733,West
54734,South
54735,West
54736,South
54737,South
54738,North
54739,West
54740,East
54741,South
54742,South
54743,West
54744,East
54745,South
54746,North
54747,East
54748,North
54749,North
54750,North
54751,East
54752,West
54753,West
54754,West
54755,West
54756,North
54757,East
54758,East
54759,West
54760,South
54761,South
54762,West
54763,West
54764,South
54765,South
54766,East
54767,North
54768,North
54769,South
54770,West
54771,North
54772,North
54773,South
54774,North
54775,South
54776,North
54777,North
54778,North
54779,South
54780,North
54781,West
54782,North
54783,South
54784,South
54785,North
54786,East
54787,North
54788,South
54789,East
54790,South
54791,South
54792,South
54793,North
54794,West
54795,East
54796,South
54797,East
54798,North
54799,North
54800,West
54801,West
54802,West
54803,West
54804,North
54805,South
54806,East
54807,North
54808,East
54809,West
54810,East
54811,North
54812,West
54813,South
54814,North
54815,East
54816,North
54817,East
54818,West
54819,South
54820,North
54821,North
54822,South
54823,North
54824,North
54825,East
54826,East
54827,East
54828,East
54829,North
54830,West
54831,West
54832,East
54833,North
54834,North
54835,East
54836,North
54837,East
54838,East
54839,North
54840,West
54841,West
54842,North
54843,East
54844,West
54845,North
54846,South
54847,West
54848,South
54849,North
54850,East
54851,East
54852,North
54853,South
54854,North
54855,East
54856,West
54857,West
54858,South
54859,East
54860,South
54861,South
54862,South
54863,South
54864,West
54865,North
54866,South
54867,West
54868,North
54869,West
54870,East
54871,East
54872,East
54873,East
54874,North
54875,North
54876,East
54877,North
54878,West
54879,East
54880,South
54881,East
54882,South
54883,East
54884,West
54885,West
54886,South
54887,South
54888,West
54889,North
54890,South
54891,North
54892,South
54893,North
54894,North
54895,West
54896,West
54897,South
54898,South
54899,North
54900,North
54901,West
54902,North
54903,North
54904,North
54905,West
54906,South
54907,South
54908,North
54909,South
54910,South
54911,North
54912,North
54913,West
54914,West
54915,West
54916,West
54917,North
54918,East
54919,West
54920,South
54921,North
54922,West
54923,South
54924,South
54925,North
54926,West
54927,North
54928,South
54929,West
54930,North
54931,North
54932,West
54933,West
54934,North
54935,East
54936,South
54937,North
54938,North
54939,East
54940,East
54941,West
54942,West
54943,East
54944,South
54945,South
54946,West
54947,East
54948,West
54949,West
54950,North
54951,West
54952,North
54953,North
54954,North
54955,West
54956,North
54957,West
54958,West
54959,East
54960,South
54961,West
54962,East
54963,East
54964,South
54965,West
54966,South
54967,South
54968,East
54969,North
54970,South
54971,South
54972,East
54973,North
54974,West
54975,North
54976,East
54977,North
54978,South
54979,East
54980,West
54981,South
54982,East
54983,West
54984,West
54985,North
54986,South
54987,North
54988,North
54989,South
54990,North
54991,West
54992,West
54993,West
54994,West
54995,North
54996,East
54997,North
54998,East
54999,North
55000,West
55001,South
55002,East
55003,South
55004,North
55005,South
55006,South
55007,North
55008,North
55009,North
55010,East
55011,West
55012,East
55013,North
55014,South
55015,East
55016,South
55017,East
55018,North
55019,West
55020,East
55021,West
55022,North
55023,North
55024,South
55025,East
55026,North
55027,South
55028,West
55029,North
55030,East
55031,West
55032,West
55033,South
55034,South
55035,South
55036,North
55037,West
55038,South
55039,North
55040,South
55041,West
55042,West
55043,West
55044,South
55045,North
55046,North
55047,South
55048,North
55049,West
55050,North
55051,East
55052,North
55053,West
55054,North
55055,West
55056,West
55057,South
55058,West
55059,East
55060,North
55061,South
55062,North
55063,South
55064,East
55065,North
55066,South
55067,West
55068,East
55069,East
55070,North
55071,East
55072,East
55073,West
55074,North
55075,West
55076,West
55077,South
55078,West
55079,West
55080,West
55081,South
55082,North
55083,West
55084,North
55085,North
55086,East
55087,East
55088,East
55089,East
55090,West
55091,West
55092,North
55093,South
55094,South
55095,South
55096,North
55097,North
55098,East
55099,East
55100,East
55101,East
55102,East
55103,North
55104,West
55105,North
55106,South
55107,West
55108,South
55109,East
55110,North
55111,West
55112,South
55113,West
55114,West
55115,North
55116,West
55117,West
55118,East
55119,East
55120,South
55121,East
55122,West
55123,East
55124,North
55125,West
55126,East
55127,South
55128,West
55129,West
55130,South
55131,West
55132,West
55133,South
55134,North
55135,North
55136,North
55137,South
55138,East
55139,West
55140,East
55141,West
55142,North
55143,North
55144,East
55145,South
55146,East
55147,West
55148,South
55149,South
55150,East
55151,South
55152,West
55153,West
55154,East
55155,West
55156,North
55157,North
55158,North
55159,North
55160,South
55161,East
55162,East
55163,West
55164,South
55165,North
55166,East
55167,North
55168,South
55169,West
55170,South
55171,West
55172,South
55173,East
55174,North
55175,East
55176,East
55177,North
55178,East
55179,South
55180,West
55181,East
55182,North
55183,West
55184,West
55185,North
55186,West
55187,East
55188,West
55189,East
55190,South
55191,East
55192,North
55193,East
55194,East
55195,West
55196,West
55197,South
55198,South
55199,East
55200,North
55201,North
55202,North
55203,North
55204,South
55205,East
55206,West
55207,East
55208,South
55209,North
55210,West
55211,West
55212,North
55213,East
55214,West
55215,West
55216,West
55217,West
55218,South
55219,North
55220,West
55221,West
55222,West
55223,East
55224,West
55225,South
55226,West
55227,East
55228,North
55229,East
55230,East
55231,North
55232,South
55233,East
55234,East
55235,West
55236,North
55237,West
55238,South
55239,East
55240,East
55241,South
55242,West
55243,West
55244,West
55245,North
55246,South
55247,East
55248,North
55249,East
55250,South
55251,East
55252,East
55253,West
55254,South
55255,North
55256,North
55257,South
55258,North
55259,East
55260,North
55261,South
55262,West
55263,South
55264,West
55265,East
55266,West
55267,East
55268,South
55269,South
55270,North
55271,South
55272,South
55273,East
55274,West
55275,South
55276,South
55277,East
55278,West
55279,West
55280,North
55281,North
55282,West
55283,West
55284,West
55285,East
55286,West
55287,West
55288,North
55289,East
55290,West
55291,North
55292,North
55293,North
55294,East
55295,North
55296,East
55297,West
55298,West
55299,West
55300,West
55301,North
55302,North
55303,North
55304,North
55305,South
55306,West
55307,South
55308,North
55309,East
55310,East
55311,South
55312,South
55313,East
55314,North
55315,South
55316,North
55317,North
55318,North
55319,West
55320,West
55321,South
55322,North
55323,South
55324,North
55325,East
55326,East
55327,North
55328,West
55329,West
55330,North
55331,East
55332,East
55333,East
55334,South
55335,East
55336,South
55337,East
55338,North
55339,North
55340,East
55341,East
55342,North
55343,North
55344,North
55345,East
55346,South
55347,South
55348,East
55349,East
55350,South
55351,North
55352,South
55353,North
55354,South
55355,West
55356,West
55357,South
55358,North
55359,North
55360,North
55361,East
55362,South
55363,West
55364,North
55365,West
55366,North
55367,East
55368,North
55369,South
55370,West
55371,East
55372,East
55373,South
55374,West
55375,East
55376,West
55377,East
55378,North
55379,North
55380,North
55381,South
55382,East
55383,East
55384,West
55385,North
55386,East
55387,North
55388,East
55389,West
55390,East
55391,West
55392,East
55393,West
55394,South
55395,West
55396,West
55397,East
55398,North
55399,South
55400,East
55401,East
55402,North
55403,North
55404,West
55405,East
55406,West
55407,North
55408,North
55409,South
55410,South
55411,South
55412,South
55413,West
55414,East
55415,South
55416,West
55417,West
55418,North
55419,North
55420,West
55421,North
55422,North
55423,South
55424,West
55425,North
55426,North
55427,East
55428,South
55429,North
55430,East
55431,West
55432,East
55433,East
55434,West
55435,West
55436,East
55437,North
55438,South
55439,North
55440,North
55441,South
55442,South
55443,West
55444,South
55445,East
55446,North
55447,East
55448,South
55449,West
55450,South
55451,East
55452,East
55453,North
55454,North
55455,North
55456,West
55457,North
55458,West
55459,North
55460,North
55461,West
55462,North
55463,South
55464,East
55465,East
55466,East
55467,West
55468,East
55469,West
55470,North
55471,East
55472,North
55473,West
55474,South
55475,North
55476,North
55477,South
55478,East
55479,West
55480,North
55481,East
55482,South
